success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,passed
,html-keyboard-response,21,262681,0.0-21.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,22,263881,0.0-22.0,1198.8999999761581,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,23,265382,0.0-23.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_no_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,24,266293,0.0-24.0,910.6999999284744,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,25,267796,0.0-25.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,26,269391,0.0-26.0,1594.0999999046326,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,27,270891,0.0-27.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,instruc6,28,272893,0.0-28.0,null,,,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>,null,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>,,,,,,,,,,,
,html-keyboard-response,29,278257,0.0-29.0,5362.799999952316,,,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,30,289439,0.0-30.0,11181.899999976158,,,<div class='center'><p>From these three pirates, you will get to choose which one you want to rob the next ship. <p>Press the <b>'1'</b> key on your keyboard to pick the pirate with the red beard.</p><p> Press <b>'2'</b> to pick the pirate with the white beard.</p><p> Press <b>'3'</b> to pick the pirate with the black beard.</p><p>Try picking a pirate now!</p><p><img src='../static/images/tutorial/all_pirates.png' height='500'></p></div>,51,,,,,,,,,,,,
,audio-keyboard-response,31,298067,0.0-31.0-0.0,8624.600000023842,,,../static/audio/clip_8_chosen_pirate_win.m4a,32,,,,,,,,,,,,
,html-keyboard-response,32,306213,0.0-31.0-1.0,8145.800000071526,,,<div class='center'><p>Now try choosing another.</p><p><img src='../static/images/tutorial/all_pirates.png' height='500'></p></div>,51,,,,,,,,,,,,
,audio-keyboard-response,33,311596,0.0-32.0-0.0,5380.799999952316,,,../static/audio/clip_10_chosen_pirate_loss.m4a,32,,,,,,,,,,,,
,instruc9,34,313597,0.0-33.0-0.0,null,,,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p></div>,null,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p></div>,,,,,,,,,,,
,html-keyboard-response,35,318958,0.0-33.0-1.0,5359.899999976158,,,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc11,36,320959,0.0-33.0-2.0,null,,,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p></div>,null,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p></div>,,,,,,,,,,,
,html-keyboard-response,37,337741,0.0-33.0-3.0,16781.300000071526,,,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc12,38,339742,0.0-33.0-4.0,null,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p></div>,null,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p></div>,,,,,,,,,,,
,html-keyboard-response,39,366815,0.0-33.0-5.0,27071.899999976158,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc13,40,368817,0.0-33.0-6.0,null,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><b><p> Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> The amount of bonus money you win depends on it.</p><p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p></div>,null,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><b><p> Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> The amount of bonus money you win depends on it.</p><p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p></div>,,,,,,,,,,,
,html-keyboard-response,41,382406,0.0-33.0-7.0,13588.600000023842,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><b><p> Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> The amount of bonus money you win depends on it.</p><p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,do_welcome,42,386414,0.0-33.0-8.0,null,,,,,,null,,,,,,,,,,
,do_trial,43,389968,0.0-33.0-9.0,1049.5,,,,,,49,1,0,0,,,,,,,,,
,html-keyboard-response,44,390970,0.0-34.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,45,394599,0.0-34.0-1.0,1126.5,,,,,,50,1,1,0,,,,,,,,,
,html-keyboard-response,46,395609,0.0-35.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,47,398748,0.0-35.0-1.0,634.1000000238419,,,,,,49,1,0,1,,,,,,,,,
,html-keyboard-response,48,399750,0.0-36.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,49,402613,0.0-36.0-1.0,358.89999997615814,,,,,,50,0,1,0,,,,,,,,,
,html-keyboard-response,50,403616,0.0-37.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,51,406593,0.0-37.0-1.0,465.5,,,,,,51,1,0,0,,,,,,,,,
,do_bye,52,408098,0.0-38.0-0.0,null,,,,,,null,,,,,,,,,,
,do_travel,53,417102,0.0-38.0-1.0,null,,,,,,null,,,,,,,,,,
,do_welcome,54,421107,0.0-38.0-2.0,null,,,,,,null,,,,,,,,,,
,do_trial,55,424875,0.0-38.0-3.0,1263.7000000476837,,,,,,51,1,0,0,,,,,,,,,
,html-keyboard-response,56,425877,0.0-39.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,57,429372,0.0-39.0-1.0,991.8999999761581,,,,,,50,1,0,1,,,,,,,,,
,html-keyboard-response,58,430375,0.0-40.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,59,433201,0.0-40.0-1.0,312.3000000715256,,,,,,49,1,1,0,,,,,,,,,
,html-keyboard-response,60,434212,0.0-41.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,61,437270,0.0-41.0-1.0,554.3000000715256,,,,,,49,0,0,1,,,,,,,,,
,html-keyboard-response,62,438272,0.0-42.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,63,441317,0.0-42.0-1.0,541,,,,,,49,1,0,1,,,,,,,,,
,html-keyboard-response,64,442882,0.0-43.0-0.0,1564.1999999284744,,,<div class='center'><p><img src='../static/images/tutorial/prac_best_pirate.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,65,446275,0.0-44.0-0.0,3392.399999976158,,,<div class='center'><p>That's correct! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,quiz_beginning,66,448277,0.0-44.0-1.0,null,,,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,null,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,,,,,,,,,,,
,html-keyboard-response,67,460914,0.0-44.0-2.0,12635.799999952316,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,q1_err,68,462918,0.0-45.0-0.0,null,,,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p></div>,null,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p></div>,,,,,,,,,,,
,html-keyboard-response,69,465636,0.0-45.0-1.0,2718,,,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,70,485136,0.0-45.0-2.0,19498.800000071526,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,71,487137,0.0-46.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,72,487859,0.0-46.0-1.0,721.2999999523163,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,73,491037,0.0-46.0-2.0,3177,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,74,493038,0.0-47.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,75,493704,0.0-47.0-1.0,664.5,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,76,498065,0.0-47.0-2.0,4361.200000047684,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,77,500068,0.0-48.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,78,501019,0.0-48.0-1.0,951.1000000238419,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,q_all_err,79,503022,0.0-49.0-0.0,null,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,null,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,,,,,,,,,,,
,html-keyboard-response,80,504995,0.0-49.0-1.0,1972,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,81,506199,0.0-49.0-2.0,1204,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,82,508201,0.0-50.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,83,508599,0.0-50.0-1.0,397.5,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,84,510622,0.0-50.0-2.0,2022.3000000715256,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,85,512624,0.0-51.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,86,513231,0.0-51.0-1.0,607.1000000238419,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,87,517130,0.0-51.0-2.0,3898.5,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,88,519132,0.0-52.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,89,519991,0.0-52.0-1.0,858.2000000476837,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,90,523421,0.0-52.0-2.0,3429.2999999523163,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,91,525448,0.0-53.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,92,526201,0.0-53.0-1.0,751.6000000238419,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,q_all_corr,93,528202,0.0-54.0-0.0,null,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,null,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,,,,,,,,,,,
,html-keyboard-response,94,537328,0.0-54.0-1.0,9125.100000023842,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,do_welcome,95,541340,0.0-55.0-0.0,null,,,,,,null,,,,,,,,,,
,do_trial,96,544762,0.0-56.0-0.0,919.1000000238419,,,,,,51,1,1,1,0,city,0,0.6,0.3,0.1,1,learn,
,html-keyboard-response,97,545764,0.0-56.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,98,548820,0.0-57.0-0.0,552.1999999284744,,,,,,51,0,0,0,0,city,1,0.4182510380705003,0.33021670232336603,0.07223368664866914,0,learn,
,html-keyboard-response,99,549822,0.0-57.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,100,552658,0.0-58.0-0.0,331.89999997615814,,,,,,50,1,0,0,0,city,2,0.4881915848734585,0.18644251258453368,0.0952499458945908,0,learn,
,html-keyboard-response,101,553659,0.0-58.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,102,556450,0.0-59.0-0.0,286.60000002384186,,,,,,49,0,1,0,0,city,3,0.5259198557233226,0.17997106133023358,0.1820395520213776,0,learn,
,html-keyboard-response,103,557452,0.0-59.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,104,560218,0.0-60.0-0.0,262,,,,,,51,1,0,0,0,city,4,0.4511377464177226,0.2737614024915323,0.10246235987203417,0,learn,
,html-keyboard-response,105,561220,0.0-60.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,106,564310,0.0-61.0-0.0,587.1999999284744,,,,,,49,1,0,0,0,city,5,0.517140248898356,0.11335986796210555,0.06640462143379253,1,learn,
,html-keyboard-response,107,565311,0.0-61.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,108,568189,0.0-62.0-0.0,374.7999999523163,,,,,,49,0,1,1,0,city,6,0.6357432783520985,0.1589441099586022,0.07955989650508109,0,learn,
,html-keyboard-response,109,569191,0.0-62.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,110,572130,0.0-63.0-0.0,435.89999997615814,,,,,,51,0,0,1,0,city,7,0.5141174205503167,0.14090633137625258,0.24196280457543687,1,learn,
,html-keyboard-response,111,573135,0.0-63.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,112,575956,0.0-64.0-0.0,316.89999997615814,,,,,,51,0,0,0,0,city,8,0.5425734343494265,0.21684607571475906,0.2861602106611435,0,learn,
,html-keyboard-response,113,576957,0.0-64.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,114,579771,0.0-65.0-0.0,310,,,,,,50,1,0,0,0,city,9,0.6177114359942334,0.19039276171857594,0.1570403701481759,0,learn,
,html-keyboard-response,115,580773,0.0-65.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,116,583588,0.0-66.0-0.0,301.39999997615814,,,,,,51,1,0,0,0,city,10,0.609772781883959,0.09303513095518948,0.3156530569306558,0,learn,
,html-keyboard-response,117,584590,0.0-66.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,118,587555,0.0-67.0-0.0,461.3000000715256,,,,,,49,1,0,1,0,city,11,0.6793394688707215,0.2522036249974481,0.17885468086759093,1,learn,
,html-keyboard-response,119,588557,0.0-67.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,120,591376,0.0-68.0-0.0,315.8000000715256,,,,,,49,1,0,0,0,city,12,0.5998260664290821,0.19705530371120653,0.18019457504402311,1,learn,
,html-keyboard-response,121,592393,0.0-68.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,122,595267,0.0-69.0-0.0,369.60000002384186,,,,,,49,0,0,0,0,city,13,0.581800578154297,0.2269870298451912,0.06435446702960813,0,learn,
,html-keyboard-response,123,596269,0.0-69.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,124,599034,0.0-70.0-0.0,262.7999999523163,,,,,,49,1,0,0,0,city,14,0.6196276574539398,0.40605707305021094,0.10674820831358268,1,learn,
,html-keyboard-response,125,600036,0.0-70.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,126,602836,0.0-71.0-0.0,296.8000000715256,,,,,,49,1,1,1,0,city,15,0.6386741514803004,0.3982152014289122,0.13734774291941168,1,learn,
,html-keyboard-response,127,603838,0.0-71.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,128,606874,0.0-72.0-0.0,532,,,,,,49,0,0,1,0,city,16,0.5261096847453759,0.3642532964653028,0.09169973826554688,0,learn,
,html-keyboard-response,129,607876,0.0-72.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,130,610678,0.0-73.0-0.0,298.39999997615814,,,,,,49,1,1,0,0,city,17,0.6064219093338098,0.4623954285799103,0.10079582842893293,1,learn,
,html-keyboard-response,131,611681,0.0-73.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,132,614636,0.0-74.0-0.0,450.10000002384186,,,,,,49,1,1,0,0,city,18,0.4382339666764628,0.39885980607565985,0.10807549358438114,1,learn,
,html-keyboard-response,133,615639,0.0-74.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,134,618609,0.0-75.0-0.0,467.5,,,,,,49,0,0,0,0,city,19,0.4084188487434507,0.38540700958420027,0.2712509751151361,0,learn,
,html-keyboard-response,135,619611,0.0-75.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
