"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","instruc5","10","121531","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","21004.19999998808","run_exp/static/audio/clip_5_probabilistic.m4a","49","","","","","<div class='center'><p>Even the most skilled pirate can not rob EVERY ship.</p><p> Some ships will have very strong protections against pirate attacks.</p><p> Blue beard, here, is very, very good at robbing ships, but he won't be successful every time he tries to rob one.</p><p> You can press the <b>‘1’</b> key on the keyboard to choose him.</p><p> Try choosing him 10 times to see how often he succeeds at robbing a ship. </p><p><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","123035","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","12","123099","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","62.80000001192093","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","124612","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","14","126153","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","1540.199999988079","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","127661","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","16","128186","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","523","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","129689","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","18","130406","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","716.0999999642372","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","19","131909","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","20","132456","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","546.6000000238419","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","21","133970","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","22","134400","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","428.60000002384186","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","23","135914","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","24","136308","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","393.5","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","25","137822","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","26","138153","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","330.4000000357628","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","27","139655","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","28","140106","0.0-28.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","450.30000001192093","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","29","141621","0.0-29.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc6","30","147114","0.0-30.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","run_exp/static/audio/clip_6_blue_beard_outcome.m4a","null","","","","","<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","31","148022","0.0-31.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","906.1999999880791","<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","32","165279","0.0-32.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","17254.100000023842","run_exp/static/audio/clip_7_pick_pirate.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","33","169597","0.0-33.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","4315","run_exp/static/audio/clip_8_chosen_pirate_win.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","34","172600","0.0-33.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","3000.600000023842","run_exp/static/audio/clip_9_pick_a_pirate_again.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","35","173942","0.0-34.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","1340","run_exp/static/audio/clip_10_chosen_pirate_loss.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc9","36","179432","0.0-35.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","run_exp/static/audio/clip_11_time_out.m4a","null","","","","","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p><img src='run_exp/static/images/miscellaneous/hurry_up.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","37","180207","0.0-35.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","774.3000000119209","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p><img src='run_exp/static/images/miscellaneous/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc10","38","219293","0.0-35.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","run_exp/static/audio/clip_12_probe.m4a","null","","","","","<div class='center'><p>Once you've chosen a pirate, you’ll be shown the ship they are robbing. You will never rob the same ship twice. Ships can be told apart from one another by the image on them. These are the goods that they sell. See, this ship has a travel mug on it. </p><p> You’ll have to remember which island you saw each ship on. You will win more gold coins and hence more bonus money if you remember correctly! To help you remember, you can imagine a story. For example, here, you could imagine a mug full of water in the desert. Or, as another example, if on the forest island, your pirate robbed a ship with an apple on it, you could imagine an apple falling from a tree in the forest. </p><p><img src='run_exp/static/images/tutorial/example_probe.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","39","221647","0.0-35.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","2353.600000023842","<div class='center'><p>Once you've chosen a pirate, you’ll be shown the ship they are robbing. You will never rob the same ship twice. Ships can be told apart from one another by the image on them. These are the goods that they sell. See, this ship has a travel mug on it. </p><p> You’ll have to remember which island you saw each ship on. You will win more gold coins and hence more bonus money if you remember correctly! To help you remember, you can imagine a story. For example, here, you could imagine a mug full of water in the desert. Or, as another example, if on the forest island, your pirate robbed a ship with an apple on it, you could imagine an apple falling from a tree in the forest. </p><p><img src='run_exp/static/images/tutorial/example_probe.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc11","40","238052","0.0-35.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","run_exp/static/audio/clip_13_changepoint.m4a","null","","","","","<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you’re on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they’re more likely to be successful than a pirate who has never visited the island before.</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","41","239863","0.0-35.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","1809.7999999523163","<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you’re on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they’re more likely to be successful than a pirate who has never visited the island before.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc12","42","280955","0.0-35.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","run_exp/static/audio/clip_14_drift.m4a","null","","","","","<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/tutorial/contingency.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","43","282356","0.0-35.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","1399.699999988079","<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc13","44","317535","0.0-35.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","run_exp/static/audio/clip_15_summary.m4a","null","","","","","<div class='center'><p>Let's go over the instructions quickly again. You have two important things to do: </p><b><p> 1. Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> 2. Remember on which island a ship was robbed.</p> </b><p>The amount of bonus money you can win depends on both.</p><p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First, pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard. When you are shown a ship, try to remember which island you’re on by making up a story.</p><p>This is just a practice game, so you’re not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","45","318448","0.0-35.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","910.2000000476837","<div class='center'><p>Let's go over the instructions quickly again. You have two important things to do: </p><b><p> 1. Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> 2. Remember on which island a ship was robbed.</p> </b><p>The amount of bonus money you can win depends on both.</p><p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First, pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard. When you are shown a ship, try to remember which island you’re on by making up a story.</p><p>This is just a practice game, so you’re not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","46","322462","0.0-35.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","47","329092","0.0-35.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","2109.699999988079","","","","","","","","50","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","48","330102","0.0-36.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","49","336631","0.0-36.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","2013.3999999761581","","","","","","","","51","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","50","337645","0.0-37.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","343656","0.0-37.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","1500.300000011921","","","","","","","","49","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","52","344673","0.0-38.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","53","351438","0.0-38.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","2253.600000023842","","","","","","","","51","0,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","54","352454","0.0-39.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","358537","0.0-39.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","1565.699999988079","","","","","","","","50","1,0,0","","","","","","","","","","","","","","","",""
"","do_bye","56","360044","0.0-40.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","57","369055","0.0-40.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","58","373084","0.0-40.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","59","379425","0.0-40.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","1821","","","","","","","","50","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","60","380445","0.0-41.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","61","387306","0.0-41.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","2338.2999999523163","","","","","","","","50","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","62","388321","0.0-42.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","393150","0.0-42.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","306.69999998807907","","","","","","","","51","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","64","394164","0.0-43.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","398982","0.0-43.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","302.5999999642372","","","","","","","","49","0,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","66","399997","0.0-44.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","404781","0.0-44.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""4011""
","
","271","","","","","","","","49","1,0,1","","","","","","","","","","","","","","","",""
