success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,passed
,html-keyboard-response,10,68183,0.0-10.0,343.5,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,11,69685,0.0-11.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,12,69686,0.0-12.0,0.10000000149011612,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,13,71188,0.0-13.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,14,74475,0.0-14.0,3286,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,15,75977,0.0-15.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_no_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,16,78612,0.0-16.0,2634.1999999955297,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,17,80114,0.0-17.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,18,81197,0.0-18.0,1082.5,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,19,82700,0.0-19.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,20,83903,0.0-20.0,1203,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,21,85406,0.0-21.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,22,86438,0.0-22.0,1031.1999999955297,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,23,87940,0.0-23.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_no_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,24,88798,0.0-24.0,857.3000000044703,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,25,90300,0.0-25.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,26,91471,0.0-26.0,1170.8000000044703,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,27,92974,0.0-27.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,instruc6,28,94976,0.0-28.0,null,,,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>,null,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>,,,,,,,,,,,
,html-keyboard-response,29,96740,0.0-29.0,1763.7000000029802,,,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,30,106597,0.0-30.0,9856.29999999702,,,<div class='center'><p>From these three pirates, you will get to choose which one you want to rob the next ship. <p>Press the <b>'1'</b> key on your keyboard to pick the pirate with the red beard.</p><p> Press <b>'2'</b> to pick the pirate with the white beard.</p><p> Press <b>'3'</b> to pick the pirate with the black beard.</p><p>Try picking a pirate now!</p><p><img src='../static/images/tutorial/all_pirates.png' height='500'></p></div>,51,,,,,,,,,,,,
,html-keyboard-response,31,110010,0.0-31.0-0.0,3410.89999999851,,,<div class='center'><p>Yay! This pirate succeeded in robbing the ship!</p><p><img src='../static/images/tutorial/black_win.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,32,111774,0.0-31.0-1.0,1763.8000000044703,,,<div class='center'><p>Now try choosing another.</p><p><img src='../static/images/tutorial/all_pirates.png' height='500'></p></div>,51,,,,,,,,,,,,
,html-keyboard-response,33,114734,0.0-32.0-0.0,2959.2000000029802,,,<div class='center'><p>Oh no! This pirate did not succeed in robbing the ship.</p><p><img src='../static/images/tutorial/black_no_win.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc9,34,116735,0.0-33.0-0.0,null,,,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p></div>,null,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p></div>,,,,,,,,,,,
,html-keyboard-response,35,121309,0.0-33.0-1.0,4572.80000000447,,,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc11,36,123311,0.0-33.0-2.0,null,,,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p></div>,null,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p></div>,,,,,,,,,,,
,html-keyboard-response,37,124366,0.0-33.0-3.0,1054,,,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc12,38,126368,0.0-33.0-4.0,null,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p></div>,null,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p></div>,,,,,,,,,,,
,html-keyboard-response,39,128222,0.0-33.0-5.0,1852.3999999985099,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc13,40,130224,0.0-33.0-6.0,null,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><p><b>Pick the pirate who is the best at robbing ships on the current island.</b></p><p>The amount of bonus money you win depends on it.</p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b>1, 2, 3</b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money.</p><p>Good luck! This game will be very difficult but try your best!</p></div>,null,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><p><b>Pick the pirate who is the best at robbing ships on the current island.</b></p><p>The amount of bonus money you win depends on it.</p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b>1, 2, 3</b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money.</p><p>Good luck! This game will be very difficult but try your best!</p></div>,,,,,,,,,,,
,html-keyboard-response,41,132185,0.0-33.0-7.0,1960.6000000014901,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><p><b>Pick the pirate who is the best at robbing ships on the current island.</b></p><p>The amount of bonus money you win depends on it.</p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b>1, 2, 3</b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money.</p><p>Good luck! This game will be very difficult but try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,do_welcome,42,136195,0.0-33.0-8.0,null,,,,,,null,,,,,,,,,,
,do_trial,43,138786,0.0-33.0-9.0,86.30000000447035,,,,,,49,1,0,0,,,,,,,,,
,html-keyboard-response,44,139789,0.0-34.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,45,143302,0.0-34.0-1.0,1008.7999999970198,,,,,,49,1,1,0,,,,,,,,,
,html-keyboard-response,46,144304,0.0-35.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,47,146811,0.0-35.0-1.0,1.5,,,,,,50,1,0,1,,,,,,,,,
,html-keyboard-response,48,147813,0.0-36.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,49,150732,0.0-36.0-1.0,414.6000000014901,,,,,,51,0,1,0,,,,,,,,,
,html-keyboard-response,50,151734,0.0-37.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,51,157739,0.0-37.0-1.0,null,,,,,,null,1,0,0,,,,,,,,,
,html-keyboard-response,52,158742,0.0-38.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,53,162041,0.0-38.0-1.0,795.1000000014901,,,,,,50,1,0,0,,,,,,,,,
,do_bye,54,163550,0.0-39.0-0.0,null,,,,,,null,,,,,,,,,,
,do_travel,55,172553,0.0-39.0-1.0,null,,,,,,null,,,,,,,,,,
,do_welcome,56,176559,0.0-39.0-2.0,null,,,,,,null,,,,,,,,,,
,do_trial,57,181882,0.0-39.0-3.0,2817.60000000149,,,,,,50,1,0,0,,,,,,,,,
,html-keyboard-response,58,182883,0.0-40.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,59,186130,0.0-40.0-1.0,741.1000000014901,,,,,,50,1,0,1,,,,,,,,,
,html-keyboard-response,60,187132,0.0-41.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,61,190032,0.0-41.0-1.0,394.79999999701977,,,,,,50,1,1,0,,,,,,,,,
,html-keyboard-response,62,191034,0.0-42.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,63,194535,0.0-42.0-1.0,997.1000000014901,,,,,,50,0,0,1,,,,,,,,,
,html-keyboard-response,64,195538,0.0-43.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,65,198160,0.0-43.0-1.0,116.30000000447035,,,,,,50,1,0,1,,,,,,,,,
,html-keyboard-response,66,198699,0.0-44.0-0.0,538,,,<div class='center'><p><img src='../static/images/tutorial/prac_best_pirate.png' height='500'></p></div>,50,,,,,,,,,,,,
,html-keyboard-response,67,201125,0.0-45.0-0.0,2425.39999999851,,,<div class='center'><p>That's incorrect! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,quiz_beginning,68,203127,0.0-45.0-1.0,null,,,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,null,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,,,,,,,,,,,
,html-keyboard-response,69,203429,0.0-45.0-2.0,301.79999999701977,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,70,205432,0.0-46.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,71,213052,0.0-46.0-1.0,7619.69999999553,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,72,225807,0.0-46.0-2.0,12753.89999999851,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,q2_err,73,227809,0.0-47.0-0.0,null,,,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p></div>,null,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p></div>,,,,,,,,,,,
,html-keyboard-response,74,229269,0.0-47.0-1.0,1455.8000000044703,,,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,75,231007,0.0-47.0-2.0,1737.2000000029802,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,76,233010,0.0-48.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,77,245143,0.0-48.0-1.0,12133.10000000149,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,78,249833,0.0-48.0-2.0,4688.5999999940395,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,79,251835,0.0-49.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,80,255988,0.0-49.0-1.0,4152.20000000298,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,q_all_err,81,257990,0.0-50.0-0.0,null,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,null,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,,,,,,,,,,,
,html-keyboard-response,82,259115,0.0-50.0-1.0,1124.1000000014901,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,83,260548,0.0-50.0-2.0,1432.3999999985099,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,q1_err,84,262550,0.0-51.0-0.0,null,,,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p></div>,null,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p></div>,,,,,,,,,,,
,html-keyboard-response,85,263391,0.0-51.0-1.0,840.5,,,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,86,264262,0.0-51.0-2.0,870.1000000014901,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,q2_err,87,266264,0.0-52.0-0.0,null,,,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p></div>,null,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p></div>,,,,,,,,,,,
,html-keyboard-response,88,266843,0.0-52.0-1.0,578.7000000029802,,,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,89,268084,0.0-52.0-2.0,1240,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,90,270086,0.0-53.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,91,270792,0.0-53.0-1.0,705.7999999970198,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,92,273950,0.0-53.0-2.0,3157.10000000149,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,93,275951,0.0-54.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,94,287535,0.0-54.0-1.0,11583.19999999553,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,q_all_err,95,289538,0.0-55.0-0.0,null,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,null,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,,,,,,,,,,,
,html-keyboard-response,96,289883,0.0-55.0-1.0,344.79999999701977,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,97,291582,0.0-55.0-2.0,1698.3999999985099,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,98,293585,0.0-56.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,99,294234,0.0-56.0-1.0,648.6000000014901,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,100,296363,0.0-56.0-2.0,2128.89999999851,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,101,298365,0.0-57.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,102,298959,0.0-57.0-1.0,593,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,103,300765,0.0-57.0-2.0,1805.2999999970198,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,q3_err,104,302766,0.0-58.0-0.0,null,,,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p></div>,null,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p></div>,,,,,,,,,,,
,html-keyboard-response,105,303984,0.0-58.0-1.0,1216.5999999940395,,,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,106,305742,0.0-58.0-2.0,1757.2000000029802,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,q4_err,107,307758,0.0-59.0-0.0,null,,,<div class='center'><p>That’s incorrect. You should remember the island where a pirate robbed a ship. To help you remember, you can make up a story associating the object on the ship with the island.</p></div>,null,<div class='center'><p>That’s incorrect. You should remember the island where a pirate robbed a ship. To help you remember, you can make up a story associating the object on the ship with the island.</p></div>,,,,,,,,,,,
,html-keyboard-response,108,308397,0.0-59.0-1.0,637.8999999985099,,,<div class='center'><p>That’s incorrect. You should remember the island where a pirate robbed a ship. To help you remember, you can make up a story associating the object on the ship with the island.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,q_all_corr,109,310400,0.0-60.0-0.0,null,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,null,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,,,,,,,,,,,
,html-keyboard-response,110,311166,0.0-60.0-1.0,765.1999999955297,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,do_welcome,111,315176,0.0-61.0-0.0,null,,,,,,null,,,,,,,,,,
,do_trial,112,318643,0.0-62.0-0.0,962.7999999970198,,,,,,50,1,0,0,0,forest,0,0.6,0.3,0.1,0,learn,
,html-keyboard-response,113,319646,0.0-62.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,114,322274,0.0-63.0-0.0,122.89999999850988,,,,,,51,1,0,0,0,forest,1,0.4937008444414081,0.32470877381602864,0.0637262153514018,0,learn,
,html-keyboard-response,115,323276,0.0-63.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,116,327190,0.0-64.0-0.0,1408.6999999955297,,,,,,51,0,0,0,0,forest,2,0.4228737559044747,0.37419993418002284,0.12204000728155805,0,learn,
,html-keyboard-response,117,328193,0.0-64.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,118,331604,0.0-65.0-0.0,906.2999999970198,,,,,,50,1,0,0,0,forest,3,0.5348534901528705,0.30983773700810235,0.0815907086313517,0,learn,
,html-keyboard-response,119,332606,0.0-65.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,120,335566,0.0-66.0-0.0,455.3999999985099,,,,,,49,1,0,0,0,forest,4,0.6131574931423801,0.1899916328180636,0.27159735702710225,1,learn,
,html-keyboard-response,121,336568,0.0-66.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,122,339860,0.0-67.0-0.0,786.7999999970198,,,,,,51,0,0,0,0,forest,5,0.5606479250339487,0.16284034498213315,0.22656615202247743,0,learn,
