success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,passed
,html-keyboard-response,10,69772,0.0-10.0,1736.7999999999302,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,11,71274,0.0-11.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,12,72854,0.0-12.0,1579.2999999999302,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,13,74357,0.0-13.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,14,75494,0.0-14.0,1136.6999999999534,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,15,76997,0.0-15.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_no_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,16,78138,0.0-16.0,1140.1999999999534,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,17,79640,0.0-17.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,18,80187,0.0-18.0,545.8000000000466,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,19,81689,0.0-19.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,20,83713,0.0-20.0,2022.3999999999069,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,21,85215,0.0-21.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,22,85964,0.0-22.0,747.2000000000698,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,23,87467,0.0-23.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_no_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,24,88112,0.0-24.0,643.9000000000233,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,25,89613,0.0-25.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,html-keyboard-response,26,90257,0.0-26.0,642.5,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,27,91759,0.0-27.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,
,instruc6,28,93762,0.0-28.0,null,,,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>,null,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>,,,,,,,,,,,
,html-keyboard-response,29,95435,0.0-29.0,1672.0999999999767,,,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,30,103267,0.0-30.0,7831,,,<div class='center'><p>From these three pirates, you will get to choose which one you want to rob the next ship. <p>Press the <b>'1'</b> key on your keyboard to pick the pirate with the red beard.</p><p> Press <b>'2'</b> to pick the pirate with the white beard.</p><p> Press <b>'3'</b> to pick the pirate with the black beard.</p><p>Try picking a pirate now!</p><p><img src='../static/images/tutorial/all_pirates.png' height='500'></p></div>,51,,,,,,,,,,,,
,audio-keyboard-response,31,106770,0.0-31.0-0.0,3496,,,../static/audio/clip_8_chosen_pirate_win.m4a,32,,,,,,,,,,,,
,html-keyboard-response,32,108693,0.0-31.0-1.0,1920.3000000000466,,,<div class='center'><p>Now try choosing another.</p><p><img src='../static/images/tutorial/all_pirates.png' height='500'></p></div>,50,,,,,,,,,,,,
,audio-keyboard-response,33,111558,0.0-32.0-0.0,2861.5,,,../static/audio/clip_10_chosen_pirate_loss.m4a,32,,,,,,,,,,,,
,instruc9,34,113562,0.0-33.0-0.0,null,,,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p></div>,null,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p></div>,,,,,,,,,,,
,html-keyboard-response,35,115249,0.0-33.0-1.0,1684.2999999999302,,,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc11,36,117252,0.0-33.0-2.0,null,,,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p></div>,null,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p></div>,,,,,,,,,,,
,html-keyboard-response,37,123065,0.0-33.0-3.0,5809.5,,,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc12,38,125068,0.0-33.0-4.0,null,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p></div>,null,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p></div>,,,,,,,,,,,
,html-keyboard-response,39,135918,0.0-33.0-5.0,10846.099999999977,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc13,40,137919,0.0-33.0-6.0,null,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><b><p> Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> The amount of bonus money you win depends on it.</p><p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p></div>,null,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><b><p> Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> The amount of bonus money you win depends on it.</p><p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p></div>,,,,,,,,,,,
,html-keyboard-response,41,147767,0.0-33.0-7.0,9845.400000000023,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><b><p> Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> The amount of bonus money you win depends on it.</p><p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,do_welcome,42,151775,0.0-33.0-8.0,null,,,,,,null,,,,,,,,,,
,do_trial,43,155435,0.0-33.0-9.0,1152.0999999999767,,,,,,49,1,0,0,,,,,,,,,
,html-keyboard-response,44,156438,0.0-34.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,45,160460,0.0-34.0-1.0,1514.2000000000698,,,,,,49,1,1,0,,,,,,,,,
,html-keyboard-response,46,161463,0.0-35.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,47,164807,0.0-35.0-1.0,837.7999999999302,,,,,,49,1,0,1,,,,,,,,,
,html-keyboard-response,48,165810,0.0-36.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,49,169729,0.0-36.0-1.0,1411.6000000000931,,,,,,49,0,1,0,,,,,,,,,
,html-keyboard-response,50,170732,0.0-37.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,51,173996,0.0-37.0-1.0,758.5,,,,,,51,1,0,0,,,,,,,,,
,do_bye,52,175505,0.0-38.0-0.0,null,,,,,,null,,,,,,,,,,
,do_travel,53,184511,0.0-38.0-1.0,null,,,,,,null,,,,,,,,,,
,do_welcome,54,188519,0.0-38.0-2.0,null,,,,,,null,,,,,,,,,,
,do_trial,55,192512,0.0-38.0-3.0,1486.5999999999767,,,,,,50,1,0,0,,,,,,,,,
,html-keyboard-response,56,193514,0.0-39.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,57,196373,0.0-39.0-1.0,352.19999999995343,,,,,,51,1,0,1,,,,,,,,,
,html-keyboard-response,58,197376,0.0-40.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,59,200258,0.0-40.0-1.0,375.10000000009313,,,,,,51,1,1,0,,,,,,,,,
,html-keyboard-response,60,201261,0.0-41.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,61,204393,0.0-41.0-1.0,624.6999999999534,,,,,,50,0,0,1,,,,,,,,,
,html-keyboard-response,62,205396,0.0-42.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,63,208277,0.0-42.0-1.0,373.80000000004657,,,,,,49,1,0,1,,,,,,,,,
,html-keyboard-response,64,210603,0.0-43.0-0.0,2324.100000000093,,,<div class='center'><p><img src='../static/images/tutorial/prac_best_pirate.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,65,212129,0.0-44.0-0.0,1523.8999999999069,,,<div class='center'><p>That's correct! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,quiz_beginning,66,214131,0.0-44.0-1.0,null,,,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,null,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,,,,,,,,,,,
,html-keyboard-response,67,223681,0.0-44.0-2.0,9548.700000000186,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,q1_err,68,225683,0.0-45.0-0.0,null,,,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p></div>,null,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p></div>,,,,,,,,,,,
,html-keyboard-response,69,227394,0.0-45.0-1.0,1708.8000000000466,,,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,70,231235,0.0-45.0-2.0,3840.2000000001863,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,71,233238,0.0-46.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,72,234274,0.0-46.0-1.0,1034.5,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,73,241646,0.0-46.0-2.0,7371.100000000093,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,q3_err,74,243649,0.0-47.0-0.0,null,,,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p></div>,null,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p></div>,,,,,,,,,,,
,html-keyboard-response,75,244716,0.0-47.0-1.0,1066.1000000000931,,,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,76,247867,0.0-47.0-2.0,3150.600000000093,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,77,249870,0.0-48.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,78,250638,0.0-48.0-1.0,767.1000000000931,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,q_all_err,79,252641,0.0-49.0-0.0,null,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,null,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,,,,,,,,,,,
,html-keyboard-response,80,254184,0.0-49.0-1.0,1542.1999999999534,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,81,256594,0.0-49.0-2.0,2409,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,82,258596,0.0-50.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,83,258998,0.0-50.0-1.0,400.30000000004657,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,84,263437,0.0-50.0-2.0,4437.899999999907,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,85,265440,0.0-51.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,86,266293,0.0-51.0-1.0,852.5,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,87,270535,0.0-51.0-2.0,4241.09999999986,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,88,272538,0.0-52.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,89,273711,0.0-52.0-1.0,1172.3999999999069,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,90,275212,0.0-52.0-2.0,1500,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,91,277237,0.0-53.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,92,277660,0.0-53.0-1.0,422,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,q_all_corr,93,279663,0.0-54.0-0.0,null,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,null,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,,,,,,,,,,,
,html-keyboard-response,94,280536,0.0-54.0-1.0,872.1999999999534,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,do_welcome,95,284549,0.0-55.0-0.0,null,,,,,,null,,,,,,,,,,
,do_trial,96,288158,0.0-56.0-0.0,1101.7000000001863,,,,,,49,0,0,0,0,countryside,0,0.6,0.3,0.1,0,learn,
,html-keyboard-response,97,289162,0.0-56.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,98,292021,0.0-57.0-0.0,351.19999999995343,,,,,,51,0,1,0,0,countryside,1,0.6409091892043258,0.31379171605218326,0.05844001008231423,0,learn,
,html-keyboard-response,99,293024,0.0-57.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,100,295813,0.0-58.0-0.0,282.10000000009313,,,,,,50,1,0,0,0,countryside,2,0.5763113441994407,0.2433410161948413,0.1099465195570177,0,learn,
,html-keyboard-response,101,296817,0.0-58.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,102,300003,0.0-59.0-0.0,677.7999999998137,,,,,,49,1,1,0,0,countryside,3,0.640492800037518,0.14368299743103427,0.07214721182856307,1,learn,
,html-keyboard-response,103,301006,0.0-59.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,104,303850,0.0-60.0-0.0,337,,,,,,49,1,0,0,0,countryside,4,0.6294565781244149,0.11792545525655475,0.09848099138358718,1,learn,
,html-keyboard-response,105,304853,0.0-60.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,106,307688,0.0-61.0-0.0,329,,,,,,49,1,0,1,0,countryside,5,0.6541276337045209,0.12716977794019713,0.20481095421868756,1,learn,
,html-keyboard-response,107,308691,0.0-61.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,108,311708,0.0-62.0-0.0,510.30000000004657,,,,,,49,0,0,0,0,countryside,6,0.6583419268771218,0.24378058599336747,0.22740447644123588,0,learn,
,html-keyboard-response,109,312712,0.0-62.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,110,315681,0.0-63.0-0.0,461.89999999990687,,,,,,49,1,0,0,0,countryside,7,0.6650617031891364,0.2175090504431865,0.2303705617176456,1,learn,
,html-keyboard-response,111,316684,0.0-63.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,112,320024,0.0-64.0-0.0,831.6000000000931,,,,,,49,1,1,0,0,countryside,8,0.6289754197319458,0.27668059592480193,0.10803715761030037,1,learn,
,html-keyboard-response,113,321027,0.0-64.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,114,324040,0.0-65.0-0.0,507.20000000018626,,,,,,49,1,0,0,0,countryside,9,0.6405776066223737,0.2848843500335632,0.07048948037534723,1,learn,
,html-keyboard-response,115,325043,0.0-65.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,116,328277,0.0-66.0-0.0,727.5,,,,,,49,1,0,0,0,countryside,10,0.6017899351043383,0.18246221719002562,0.11436968925700958,1,learn,
,html-keyboard-response,117,329280,0.0-66.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,118,332360,0.0-67.0-0.0,573.0999999998603,,,,,,49,1,0,0,0,countryside,11,0.7382020640285382,0.11044229059917665,0.12398949130269074,1,learn,
,html-keyboard-response,119,333364,0.0-67.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,120,336558,0.0-68.0-0.0,687.3999999999069,,,,,,49,1,0,0,0,countryside,12,0.6892607694686482,0.3421271252336754,0.11844649488181361,1,learn,
,html-keyboard-response,121,337561,0.0-68.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,122,340644,0.0-69.0-0.0,576.4000000001397,,,,,,49,1,1,0,0,countryside,13,0.4888764973341757,0.35863924286180715,0.06456698388035634,1,learn,
,html-keyboard-response,123,341647,0.0-69.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,124,345030,0.0-70.0-0.0,877,,,,,,49,1,0,0,0,countryside,14,0.616708793807191,0.40994381008268954,0.10925526139703759,1,learn,
,html-keyboard-response,125,346033,0.0-70.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,126,349008,0.0-71.0-0.0,468.20000000018626,,,,,,49,1,0,0,0,countryside,15,0.5878466875599478,0.47856082312185566,0.10182810318430789,1,learn,
,html-keyboard-response,127,350011,0.0-71.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,128,353020,0.0-72.0-0.0,502.60000000009313,,,,,,49,0,0,0,0,countryside,16,0.5040456242775728,0.3260423693683162,0.10842136170594048,0,learn,
,html-keyboard-response,129,354024,0.0-72.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,130,357275,0.0-73.0-0.0,743.3999999999069,,,,,,49,1,1,0,0,countryside,17,0.6512817826895215,0.4179536879041529,0.12120639559829276,1,learn,
,html-keyboard-response,131,358278,0.0-73.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,132,361333,0.0-74.0-0.0,549.0999999998603,,,,,,49,1,0,0,0,countryside,18,0.623493371824172,0.3031842139718791,0.08734655703855274,1,learn,
,html-keyboard-response,133,362336,0.0-74.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
