success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,passed
,html-keyboard-response,11,21254,0.0-5.0-5.0,355.30000019073486,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,instruc13,12,23257,0.0-5.0-6.0,null,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><b><p> Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> The amount of bonus money you win depends on it.</p><p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p></div>,null,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><b><p> Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> The amount of bonus money you win depends on it.</p><p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p></div>,,,,,,,,,,,
,html-keyboard-response,13,23766,0.0-5.0-7.0,508.5999994277954,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><b><p> Pick the pirate who is the best at robbing ships on the current island. </p></b><b><p> The amount of bonus money you win depends on it.</p><p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,do_welcome,14,27777,0.0-5.0-8.0,null,,,,,,null,,,,,,,,,,
,do_trial,15,29062,0.0-5.0-9.0,477.29999923706055,,,,,,49,1,0,0,,,,,,,,,
,html-keyboard-response,16,30066,0.0-6.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,17,31145,0.0-6.0-1.0,271.5,,,,,,50,1,1,0,,,,,,,,,
,html-keyboard-response,18,32147,0.0-7.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,19,33140,0.0-7.0-1.0,184.9000005722046,,,,,,51,1,0,1,,,,,,,,,
,html-keyboard-response,20,34142,0.0-8.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,21,35188,0.0-8.0-1.0,238.19999980926514,,,,,,49,0,1,0,,,,,,,,,
,html-keyboard-response,22,36190,0.0-9.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,23,37420,0.0-9.0-1.0,423.30000019073486,,,,,,49,1,0,0,,,,,,,,,
,do_bye,24,38930,0.0-10.0-0.0,null,,,,,,null,,,,,,,,,,
,do_travel,25,47935,0.0-10.0-1.0,null,,,,,,null,,,,,,,,,,
,do_welcome,26,51945,0.0-10.0-2.0,null,,,,,,null,,,,,,,,,,
,do_trial,27,53243,0.0-10.0-3.0,491.6000003814697,,,,,,50,1,0,0,,,,,,,,,
,html-keyboard-response,28,54246,0.0-11.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,29,55293,0.0-11.0-1.0,239.0999994277954,,,,,,49,1,0,1,,,,,,,,,
,html-keyboard-response,30,56294,0.0-12.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,31,57433,0.0-12.0-1.0,330.3999996185303,,,,,,49,1,1,0,,,,,,,,,
,html-keyboard-response,32,58436,0.0-13.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,33,59624,0.0-13.0-1.0,380.19999980926514,,,,,,49,0,0,1,,,,,,,,,
,html-keyboard-response,34,60626,0.0-14.0-0.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,35,61838,0.0-14.0-1.0,403,,,,,,49,1,0,1,,,,,,,,,
,html-keyboard-response,36,63048,0.0-15.0-0.0,1208.3000001907349,,,<div class='center'><p><img src='../static/images/tutorial/prac_best_pirate.png' height='500'></p></div>,49,,,,,,,,,,,,
,html-keyboard-response,37,63896,0.0-16.0-0.0,846.5,,,<div class='center'><p>That's correct! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,quiz_beginning,38,65898,0.0-16.0-1.0,null,,,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,null,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,,,,,,,,,,,
,html-keyboard-response,39,67231,0.0-16.0-2.0,1331.4000005722046,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,40,69234,0.0-17.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,41,69794,0.0-17.0-1.0,559.0999994277954,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,42,70345,0.0-17.0-2.0,550.1000003814697,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,43,72348,0.0-18.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,44,72632,0.0-18.0-1.0,283.5,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,45,73910,0.0-18.0-2.0,1277.1999998092651,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,,
,correct,46,75913,0.0-19.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,47,76178,0.0-19.0-1.0,264,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,html-keyboard-response,48,76650,0.0-19.0-2.0,471.19999980926514,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,,
,correct,49,78656,0.0-20.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,
,html-keyboard-response,50,79154,0.0-20.0-1.0,496.79999923706055,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,q_all_corr,51,81157,0.0-21.0-0.0,null,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,null,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,,,,,,,,,,,
,html-keyboard-response,52,81614,0.0-21.0-1.0,456.30000019073486,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,
,do_welcome,53,85628,0.0-22.0-0.0,null,,,,,,null,,,,,,,,,,
,do_trial,54,87127,0.0-23.0-0.0,691,,,,,,50,0,1,0,0,coast,0,0.6,0.3,0.1,1,learn,
,html-keyboard-response,55,88129,0.0-23.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,56,89274,0.0-24.0-0.0,337.5,,,,,,50,1,0,0,0,coast,1,0.6211039173688803,0.20363720417220613,0.10929327857015354,0,learn,
,html-keyboard-response,57,90277,0.0-24.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,58,91439,0.0-25.0-0.0,354,,,,,,50,1,1,0,0,coast,2,0.5855855240810562,0.40366473674077613,0.12961910947870783,1,learn,
,html-keyboard-response,59,92442,0.0-25.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,attention_check,60,93549,0.0-26.0-0.0,1106.4000005722046,,,<div style='position:relative; margin-top: 600px;'><p>Before we set sail — press the <b>Z</b> key to continue!</p></div>,90,,,,,,,,,,,,true
,do_bye,61,95058,0.0-26.0-1.0,null,,,,,,null,,,,,,,,,,
,break,62,95947,0.0-26.0-2.0,887.3999996185303,,,<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>,32,,,,,,,,,,,,
,do_travel,63,104952,0.0-27.0-0.0,null,,,,,,null,,,,,,,,,,
