success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase
,quiz_beginning,66,270721,0.0-44.0-1.0,null,,,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,null,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,,,,,,,,,,
,html-keyboard-response,67,276571,0.0-44.0-2.0,5848.5,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,
,q1_err,68,278586,0.0-45.0-0.0,null,,,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p></div>,null,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p></div>,,,,,,,,,,
,html-keyboard-response,69,282988,0.0-45.0-1.0,4399.39999999851,,,<div class='center'><p>That’s incorrect. You win bonus money by collecting gold coins.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,70,290540,0.0-45.0-2.0,7550.89999999851,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,
,q2_err,71,292545,0.0-46.0-0.0,null,,,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p></div>,null,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p></div>,,,,,,,,,,
,html-keyboard-response,72,293992,0.0-46.0-1.0,1445.8999999985099,,,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,73,297555,0.0-46.0-2.0,3561.9000000059605,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,
,correct,74,299564,0.0-47.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,
,html-keyboard-response,75,300810,0.0-47.0-1.0,1243.8000000044703,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,76,305301,0.0-47.0-2.0,4490.80000000447,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,
,q4_err,77,307311,0.0-48.0-0.0,null,,,<div class='center'><p>That’s incorrect. You should remember the island where a pirate robbed a ship. To help you remember, you can make up a story associating the object on the ship with the island.</p></div>,null,<div class='center'><p>That’s incorrect. You should remember the island where a pirate robbed a ship. To help you remember, you can make up a story associating the object on the ship with the island.</p></div>,,,,,,,,,,
,html-keyboard-response,78,310197,0.0-48.0-1.0,2885,,,<div class='center'><p>That’s incorrect. You should remember the island where a pirate robbed a ship. To help you remember, you can make up a story associating the object on the ship with the island.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,q_all_err,79,312199,0.0-49.0-0.0,null,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,null,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,,,,,,,,,,
,html-keyboard-response,80,313972,0.0-49.0-1.0,1772,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,81,316440,0.0-49.0-2.0,2466.60000000149,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,
,correct,82,318448,0.0-50.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,
,html-keyboard-response,83,319475,0.0-50.0-1.0,1025.6000000014901,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,84,322435,0.0-50.0-2.0,2959.2000000029802,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,
,q2_err,85,324445,0.0-51.0-0.0,null,,,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p></div>,null,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p></div>,,,,,,,,,,
,html-keyboard-response,86,326311,0.0-51.0-1.0,1864.3999999985099,,,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,87,330128,0.0-51.0-2.0,3815.89999999851,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,
,q3_err,88,332135,0.0-52.0-0.0,null,,,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p></div>,null,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p></div>,,,,,,,,,,
,html-keyboard-response,89,333649,0.0-52.0-1.0,1511.7999999970198,,,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,90,337694,0.0-52.0-2.0,4044.7000000029802,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,
,correct,91,339698,0.0-53.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,
,html-keyboard-response,92,340798,0.0-53.0-1.0,1098.6999999955297,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,q_all_err,93,342813,0.0-54.0-0.0,null,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,null,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,,,,,,,,,,
,html-keyboard-response,94,343624,0.0-54.0-1.0,809.7000000029802,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,95,346301,0.0-54.0-2.0,2675.6999999955297,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,
,correct,96,348310,0.0-55.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,
,html-keyboard-response,97,349310,0.0-55.0-1.0,999,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,98,353768,0.0-55.0-2.0,4457.20000000298,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,
,correct,99,355778,0.0-56.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,
,html-keyboard-response,100,356744,0.0-56.0-1.0,964.3999999985099,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,101,362454,0.0-56.0-2.0,5709.79999999702,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,,,,,,,,,
,correct,102,364464,0.0-57.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,
,html-keyboard-response,103,365251,0.0-57.0-1.0,785.0999999940395,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,html-keyboard-response,104,368923,0.0-57.0-2.0,3671.7000000029802,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,,,,,,,,,
,correct,105,370952,0.0-58.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,
,html-keyboard-response,106,371918,0.0-58.0-1.0,965,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,q_all_corr,107,373923,0.0-59.0-0.0,null,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,null,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,,,,,,,,,,
,html-keyboard-response,108,376734,0.0-59.0-1.0,2809.6999999955297,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,
,do_welcome,109,380756,0.0-60.0-0.0,null,,,,,,null,,,,,,,,,
,do_trial,110,384552,0.0-61.0-0.0,1276.3000000044703,,,,,,49,1,0,0,0,city,0,0.6,0.3,0.1,1,learn
,html-keyboard-response,111,385557,0.0-61.0-1.0,null,,,<p></p>,null,,,,,,,,,,,
,do_trial,112,388604,0.0-62.0-0.0,540.5,,,,,,49,0,0,0,0,city,1,0.5292776261797714,0.22492767389348678,0.10520957560412271,0,learn
,html-keyboard-response,113,389607,0.0-62.0-1.0,null,,,<p></p>,null,,,,,,,,,,,
,do_trial,114,392782,0.0-63.0-0.0,668.6000000014901,,,,,,51,1,0,0,0,city,2,0.6542968246489158,0.15854391419428154,0.25925984973344846,0,learn
,html-keyboard-response,115,393798,0.0-63.0-1.0,null,,,<p></p>,null,,,,,,,,,,,
,do_trial,116,396783,0.0-64.0-0.0,476.8999999985099,,,,,,50,0,0,0,0,city,3,0.6529397216024445,0.1328038375555712,0.2263230662461156,0,learn
,html-keyboard-response,117,397793,0.0-64.0-1.0,null,,,<p></p>,null,,,,,,,,,,,
,do_trial,118,400638,0.0-65.0-0.0,322.6000000014901,,,,,,49,1,0,0,0,city,4,0.6489569978373241,0.2230389341314084,0.06579079793257138,1,learn
,html-keyboard-response,119,401641,0.0-65.0-1.0,null,,,<p></p>,null,,,,,,,,,,,
,do_trial,120,404805,0.0-66.0-0.0,650.7000000029802,,,,,,51,0,0,0,0,city,5,0.5501839673521581,0.18481372565680412,0.14499836996633414,0,learn
,html-keyboard-response,121,405816,0.0-66.0-1.0,null,,,<p></p>,null,,,,,,,,,,,
,do_trial,122,408692,0.0-67.0-0.0,360,,,,,,49,1,1,0,0,city,6,0.5636181491647798,0.2092667825284106,0.053000930509294206,1,learn
,html-keyboard-response,123,409703,0.0-67.0-1.0,null,,,<p></p>,null,,,,,,,,,,,
